datum,uur,temp,rv,dampdruk,zonnestraling,regen_TB,wind_9m,wind_dir,wind_hor,wind_dir,wind_2m,wind_4m,wind_6m,regen_TB
08/06/2014,9,19.2,99.7,2214.3,0.2147,,1.1,,1.22,88.16,0.65,0.89,0.53,0
08/06/2014,10,20.6,99.7,2418.9,0.4655,,0.8,,0.67,355.33,0.67,0.84,0.36,0
08/06/2014,11,22.4,99.7,2702.3,0.8172,,1.5,,1.39,58.13,1.08,1.27,1.05,0
08/06/2014,12,23.7,99.7,2926.4,0.8059,,1.5,,1.32,346.6,1.11,1.36,1.18,0
08/06/2014,13,25.1,99.7,3166.8,0.8738,,1.3,,1.01,320.28,0.99,1.19,1.12,0
08/06/2014,14,25.9,99.7,3322.2,0.5778,,1.2,,1.12,295.29,0.86,1.08,1.04,0
08/06/2014,15,26.5,99.4,3439.1,0.7336,,1.8,,1.6,337.51,1.27,1.59,1.69,0
08/06/2014,16,26.5,98.3,3408.0,0.5723,,2.1,,2.02,349.81,1.47,1.86,2.04,0
08/06/2014,17,26.6,93.5,3254.5,0.4128,,2.2,,2.01,354.81,1.43,1.84,2.04,0
08/06/2014,18,26.5,92.4,3198.1,0.247,,1.8,,1.79,7.92,1.26,1.63,1.81,0
08/06/2014,19,25.9,96.0,3207.8,0.1023,,1.8,,1.71,11.84,1.11,1.47,1.71,0
08/06/2014,20,24.8,99.7,3112.6,0.0131,,1.1,,1.07,14.99,0.48,0.78,0.93,0
08/06/2014,21,23.8,99.7,2945.4,-0.0015,,1.0,,0.91,44.58,0.45,0.7,0.8,0
08/06/2014,22,22.9,99.7,2780.6,-0.0013,,1.0,,1.1,44.07,0.52,0.78,0.82,0
08/06/2014,23,22.1,99.7,2651.4,-0.0004,,1.2,,1.32,75.23,0.65,0.85,0.79,0
09/06/2014,0,21.4,99.7,2536.8,-0.0016,,0.6,,0.89,85.79,0.27,0.46,0.23,0
09/06/2014,1,20.0,99.7,2331.7,-0.0017,,0.4,,0.64,179.71,0.09,0.23,0.01,0
09/06/2014,2,19.7,99.7,2294.4,-0.0008,,0.8,,0.93,32.22,0.33,0.56,0.29,0
09/06/2014,3,19.3,99.7,2230.5,-0.0011,,0.8,,0.79,43.67,0.39,0.6,0.23,0
09/06/2014,4,19.2,99.7,2222.4,0.001,,0.7,,0.81,63.49,0.3,0.52,0.17,0.1
09/06/2014,5,19.4,99.7,2249.8,0.044,,0.7,,0.86,89.23,0.31,0.51,0.15,0
09/06/2014,6,20.1,99.7,2341.1,0.1233,,1.1,,1.4,105.82,0.6,0.79,0.44,0
09/06/2014,7,21.8,99.7,2600.8,0.337,,1.8,,2.22,103.97,1.14,1.35,1.25,0
09/06/2014,8,23.3,99.7,2859.5,0.3917,,1.3,,1.62,112.71,0.8,0.98,0.74,0
09/06/2014,9,24.7,99.7,3095.1,0.4507,,1.2,,1.44,139.86,0.66,0.87,0.79,0
09/06/2014,10,21.8,99.7,2624.5,0.0346,,3.6,,3.55,223.4,2.11,2.61,2.64,0
09/06/2014,11,19.5,99.7,2263.1,0.1622,,2.0,,2.25,109.47,1.29,1.62,1.02,0
09/06/2014,12,23.3,99.7,2860.4,0.8422,,1.5,,1.79,207.02,1.04,1.23,0.4,0
09/06/2014,13,26.6,99.7,3480.2,0.7954,,2.4,,2.63,216.55,1.44,1.8,1.67,0
09/06/2014,14,26.6,99.7,3476.6,0.7826,,2.6,,2.27,314.29,1.42,1.9,2.03,0
09/06/2014,15,27.6,86.9,3197.5,0.6351,,1.9,,2.02,60.38,1.26,1.57,1.69,0
09/06/2014,16,28.3,67.5,2587.1,0.4803,,1.9,,2.2,132.82,0.76,1.45,1.52,0
09/06/2014,17,25.3,93.8,3014.5,0.0421,,2.7,,2,251.38,0.69,1.21,1.34,0
09/06/2014,18,21.4,99.7,2547.9,0.0062,,2.3,,2.71,115.2,1.22,1.63,1.75,0
09/06/2014,19,22.0,99.7,2641.9,0.0053,,1.6,,1.61,47.26,0.9,1.23,1.23,0.1
09/06/2014,20,20.7,99.7,2442.7,0.0003,,0.8,,1.2,171.43,0.39,0.57,0.27,0
09/06/2014,21,19.6,99.7,2272.2,-0.0018,,0.9,,1.46,171.62,0.49,0.7,0.49,0.4
09/06/2014,22,18.4,99.7,2106.6,-0.002,,0.7,,0.94,196.86,0.27,0.47,0.22,0.3
09/06/2014,23,17.7,99.7,2026.1,-0.0018,,0.6,,0.75,152.4,0.19,0.42,0.27,0.4
10/06/2014,0,18.2,99.7,2090.9,-0.0021,,1.0,,1.53,111.67,0.66,0.84,0.71,0.4
10/06/2014,1,18.1,99.7,2073.8,-0.001,,1.0,,1.19,113.17,0.45,0.64,0.38,0.4
10/06/2014,2,18.3,99.7,2104.1,-0.0006,,3.3,,3.06,207.79,1.69,2.09,2.14,0.4
10/06/2014,3,17.7,99.7,2025.4,0,,2.6,,2.34,349.8,1.36,1.76,1.56,0.9
10/06/2014,4,17.0,99.7,1938.0,0.002,,1.4,,1.51,154.01,0.84,1.02,0.76,1.5
10/06/2014,5,16.9,99.7,1917.9,0.0413,,1.4,,1.78,131.67,0.77,0.96,0.82,1.4
10/06/2014,6,18.2,99.7,2084.8,0.2173,,1.7,,1.96,136.05,1.01,1.25,1.14,1
10/06/2014,7,19.4,99.7,2253.1,0.3436,,2.0,,2,135.5,1.1,1.32,1.14,0.8
10/06/2014,8,21.2,99.7,2510.1,0.5043,,1.4,,1.66,157.03,0.91,1.12,1.03,0.9
10/06/2014,9,22.5,99.7,2719.7,0.6413,,1.4,,1.5,221.88,0.88,1.09,1.09,1.3
10/06/2014,10,23.6,99.7,2908.7,0.7554,,1.5,,1.74,215.77,1.04,1.21,1.18,0.8
10/06/2014,11,24.7,99.7,3105.6,0.7592,,2.1,,1.99,236.27,1.08,1.37,1.44,0.5
10/06/2014,12,25.0,99.7,3157.1,0.5595,,1.9,,1.64,244.88,0.79,1.08,1.17,0.4
10/06/2014,13,23.2,99.7,2839.2,0.1516,,2.1,,1.77,237.63,0.82,1.13,1.23,0.9
10/06/2014,14,21.3,99.7,2526.5,0.2278,,1.5,,1.29,242.96,0.52,0.75,0.74,0.9
10/06/2014,15,21.4,99.7,2539.3,0.2127,,1.1,,1.44,130.33,0.65,0.8,0.8,0.8
10/06/2014,16,22.1,99.7,2643.0,0.2062,,0.9,,0.99,218.89,0.35,0.48,0.26,0.8
10/06/2014,17,21.9,99.7,2621.1,0.1674,,1.5,,1.14,265.22,0.5,0.76,0.75,0.6
10/06/2014,18,21.6,99.7,2566.2,0.1683,,2.3,,2.1,286.23,1.1,1.59,1.77,0.4
10/06/2014,19,20.7,99.7,2428.2,0.069,,1.0,,0.91,241.53,0.21,0.37,0.4,0.4
10/06/2014,20,20.0,99.7,2334.6,0.0182,,0.5,,0.77,219.82,0.03,0.18,0.09,0.4
10/06/2014,21,19.2,99.7,2220.1,-0.0006,,0.8,,1.27,208.67,0.09,0.44,0.13,0.2
10/06/2014,22,18.4,99.7,2113.2,-0.0019,,1.1,,1.21,247.45,0.36,0.65,0.61,0.2
10/06/2014,23,18.3,99.7,2101.5,-0.0009,,1.1,,1.1,293.1,0.45,0.78,0.81,0.2
11/06/2014,0,17.8,99.7,2028.6,-0.0012,,1.3,,1.32,308.25,0.61,0.99,0.72,0.2
11/06/2014,1,17.1,99.7,1941.9,-0.0013,,0.9,,0.79,283.88,0.24,0.49,0.22,0.2
11/06/2014,2,16.7,99.7,1896.0,-0.0009,,0.9,,0.92,267.76,0.24,0.54,0.2,0.1
11/06/2014,3,16.5,99.7,1866.7,-0.0016,,0.7,,0.9,219.2,0.27,0.45,0.23,0.1
11/06/2014,4,16.1,99.7,1826.4,0.0002,,0.9,,1.19,227.91,0.32,0.62,0.54,0.1
11/06/2014,5,15.4,99.7,1742.7,0.0405,,0.4,,0.65,156.33,0.2,0.35,0.15,0
11/06/2014,6,15.7,99.7,1783.4,0.073,,0.5,,0.74,237.19,0.21,0.4,0.3,0
11/06/2014,7,16.8,99.7,1912.2,0.2028,,0.7,,0.75,73.55,0.37,0.54,0.45,0.1
11/06/2014,8,17.8,99.7,2032.4,0.3401,,1.2,,1.11,283.59,0.6,0.88,0.95,0
11/06/2014,9,19.6,87.1,1976.6,0.6435,,1.3,,1.11,322.71,0.83,1.06,1.12,0
11/06/2014,10,20.6,69.6,1685.0,0.7657,,1.9,,1.63,1.93,1.18,1.52,1.66,0
11/06/2014,11,21.4,63.4,1612.2,0.8678,,2.2,,2.08,327.2,1.35,1.91,2.09,0
11/06/2014,12,22.3,59.7,1603.1,0.9562,,2.2,,1.88,312.21,1.21,1.74,1.87,0
11/06/2014,13,22.6,58.2,1597.4,0.8856,,2.3,,2.06,313.89,1.16,1.9,2.07,0
11/06/2014,14,22.8,53.4,1481.4,0.8622,,2.2,,1.91,323.21,1.04,1.75,1.89,0
11/06/2014,15,22.9,54.0,1508.6,0.7169,,2.4,,2.16,303.47,1.08,1.83,2.01,0
11/06/2014,16,22.5,56.5,1544.3,0.3946,,2.1,,2.08,5.63,1.09,1.73,1.96,0
11/06/2014,17,22.3,57.6,1549.3,0.4528,,3.1,,3.03,359.31,1.23,2.59,2.93,0
11/06/2014,18,21.5,58.1,1485.7,0.2718,,3.3,,3.09,355.11,1.24,2.66,2.95,0.1
11/06/2014,19,20.7,60.3,1466.7,0.1296,,2.8,,2.63,349.32,1.15,2.18,2.5,0
11/06/2014,20,19.3,69.9,1559.7,0.017,,1.4,,1.37,325.63,0.67,1.06,1.24,0
11/06/2014,21,17.2,96.4,1884.5,-0.0033,,0.7,,0.86,264.11,0.16,0.44,0.39,0
11/06/2014,22,16.0,99.7,1809.7,-0.0033,,0.3,,0.64,197.41,0.07,0.16,0,0
11/06/2014,23,13.9,99.8,1585.5,-0.003,,0.2,,0.67,201.74,0,0.14,0,0
12/06/2014,0,12.7,99.8,1463.2,-0.0026,,0.3,,0.74,202.24,0,0.21,0.02,0
12/06/2014,1,11.8,99.8,1380.9,-0.0024,,0.4,,0.75,210.34,0.03,0.23,0,0
12/06/2014,2,11.2,99.8,1323.7,-0.0024,,0.4,,0.79,205.53,0,0.1,0,0
12/06/2014,3,10.5,99.8,1269.7,-0.0024,,0.4,,0.7,208.95,0,0.17,0.1,0
12/06/2014,4,10.0,99.8,1226.3,0.0031,,0.4,,0.69,216.38,0,0.21,0,0
12/06/2014,5,10.5,99.8,1263.7,0.0702,,0.2,,0.55,204.61,0,0.12,0,0
12/06/2014,6,13.4,99.8,1542.0,0.2157,,0.4,,0.51,224.9,0,0.33,0.12,0
12/06/2014,7,16.5,99.7,1874.2,0.3758,,1.2,,1.25,70.65,0.49,0.99,1.13,0
12/06/2014,8,18.0,97.1,2004.5,0.5349,,1.6,,1.58,60.01,0.87,1.32,1.44,0
12/06/2014,9,19.5,76.8,1737.0,0.6793,,1.8,,1.82,58.47,1.04,1.53,1.69,0
12/06/2014,10,20.1,61.3,1443.1,0.7814,,2.2,,2.15,57.51,0.99,1.84,2.03,0
12/06/2014,11,20.9,57.4,1418.3,0.859,,2.0,,1.97,36.1,0.94,1.71,1.91,0
12/06/2014,12,21.4,55.2,1407.8,0.815,,2.5,,2.32,5.67,0.74,2.13,2.38,0
12/06/2014,13,21.9,55.1,1444.2,0.8254,,2.6,,2.36,8.36,0.77,2.09,2.35,0
12/06/2014,14,22.6,53.0,1449.1,0.8447,,2.3,,2.22,6.13,1.2,2.03,2.26,0
12/06/2014,15,22.7,51.2,1413.9,0.709,,2.5,,2.22,19,1.22,2.01,2.23,0
12/06/2014,16,22.9,50.9,1417.7,0.5863,,2.5,,2.29,5.89,0.96,2.09,2.29,0
12/06/2014,17,22.8,50.8,1409.7,0.3599,,2.1,,1.95,20.43,1.12,1.76,1.96,0
12/06/2014,18,22.6,51.1,1402.3,0.2663,,1.9,,1.85,34.77,1.12,1.58,1.79,0
12/06/2014,19,22.1,53.0,1408.2,0.1341,,2.2,,2.17,9.58,1.22,1.78,2.07,0
12/06/2014,20,21.2,58.4,1470.9,0.0251,,1.3,,1.21,11.35,0.38,0.79,1.03,0
12/06/2014,21,19.0,90.2,1967.7,-0.0026,,0.8,,0.84,331.54,0.12,0.45,0.55,0
12/06/2014,22,18.0,99.7,2064.2,-0.0032,,0.5,,0.72,178.84,0.06,0.32,0.19,0
12/06/2014,23,16.7,99.7,1890.4,-0.0028,,0.7,,0.79,63.1,0.03,0.33,0.31,0
13/06/2014,0,16.4,99.7,1865.6,-0.002,,1.0,,0.85,22.04,0.03,0.54,0.57,0
13/06/2014,1,15.8,99.7,1792.2,-0.0024,,0.9,,0.77,16.76,0.05,0.49,0.5,0
13/06/2014,2,15.1,99.7,1711.5,-0.0023,,0.2,,0.42,144.84,0.01,0.08,0.03,0
13/06/2014,3,13.7,99.8,1565.1,-0.0023,,0.2,,0.6,209.13,0,0.14,0,0
13/06/2014,4,12.4,99.8,1441.0,0.0035,,0.4,,0.82,205.79,0,0.14,0,0
13/06/2014,5,12.5,99.8,1447.0,0.0532,,0.3,,0.8,210.98,0,0.21,0,0
13/06/2014,6,13.9,99.8,1585.5,0.1462,,0.5,,0.95,207.67,0.01,0.4,0.12,0
13/06/2014,7,16.9,99.7,1924.7,0.3485,,1.1,,1.13,335.31,0.51,0.97,0.97,0
13/06/2014,8,18.6,99.7,2140.6,0.5236,,1.5,,1.47,19.65,1,1.31,1.45,0
13/06/2014,9,19.8,99.7,2301.9,0.6245,,2.1,,2,9.75,1.49,1.88,2.07,0
13/06/2014,10,20.0,94.1,2195.2,0.5385,,2.3,,2.28,348.46,1.51,1.98,2.22,0
13/06/2014,11,20.9,68.5,1691.2,0.8378,,2.5,,2.3,345.45,1.68,2.15,2.37,0
13/06/2014,12,21.5,57.9,1485.6,0.8864,,2.6,,2.36,358.21,1.69,2.18,2.41,0
13/06/2014,13,22.0,54.8,1446.9,0.8518,,2.7,,2.61,339.08,1.51,2.32,2.61,0.1
13/06/2014,14,22.4,53.1,1435.3,0.7199,,2.6,,2.38,14.08,1.06,2.1,2.35,0
13/06/2014,15,22.8,54.7,1512.1,0.5978,,2.5,,2.44,353.88,0.86,2.16,2.4,0
13/06/2014,16,22.5,57.0,1551.1,0.3327,,2.8,,2.61,351.51,0.96,2.23,2.55,0
13/06/2014,17,22.2,59.5,1590.0,0.2704,,3.1,,2.95,358.65,1.14,2.49,2.83,0
13/06/2014,18,21.8,61.1,1592.6,0.267,,3.5,,3.28,0.9,0.53,2.77,3.12,0
13/06/2014,19,20.9,65.9,1626.3,0.1353,,3.4,,3.06,357.17,0.9,2.53,2.86,0
13/06/2014,20,19.8,71.8,1658.7,0.0257,,2.2,,2.05,350.33,0.97,1.73,1.97,0
13/06/2014,21,18.5,88.8,1891.3,-0.0027,,1.3,,1.38,316.99,0.34,0.98,1.17,0
13/06/2014,22,17.3,99.6,1967.5,-0.0032,,1.3,,1.33,305.61,0.25,0.93,1.1,0
13/06/2014,23,16.8,99.7,1907.8,-0.0027,,1.5,,1.39,322.63,0.49,1.11,1.21,0
14/06/2014,0,15.8,99.7,1788.3,-0.0029,,0.8,,0.89,273.46,0.11,0.59,0.5,0
14/06/2014,1,14.9,99.7,1686.5,-0.0028,,0.6,,0.73,257.18,0.03,0.39,0.07,0
14/06/2014,2,14.1,99.7,1609.8,-0.0019,,0.7,,1.04,226.2,0.01,0.54,0.26,0
14/06/2014,3,14.4,99.7,1636.9,-0.0002,,0.6,,0.76,238.69,0.01,0.35,0.14,0
14/06/2014,4,14.7,99.7,1669.5,0.0017,,0.8,,0.81,263.67,0.02,0.51,0.26,0
14/06/2014,5,15.2,99.7,1725.7,0.0194,,1.6,,1.38,329.96,0.53,1.22,1.3,0
14/06/2014,6,15.6,99.7,1764.8,0.0458,,2.1,,2.07,9.11,1.37,1.75,2,0
14/06/2014,7,15.7,99.7,1784.2,0.173,,2.0,,1.95,6.95,1.29,1.64,1.86,0
14/06/2014,8,16.8,99.7,1909.5,0.3116,,2.7,,2.56,3.52,1.76,2.26,2.48,0
14/06/2014,9,17.1,99.7,1945.3,0.2943,,2.8,,2.75,1.18,1.83,2.33,2.61,0
14/06/2014,10,17.4,97.1,1930.9,0.4708,,3.2,,3.2,9.06,2.07,2.63,3.01,0
14/06/2014,11,17.9,82.9,1702.2,0.5168,,2.6,,2.48,355.11,1.76,2.23,2.46,0
14/06/2014,12,18.6,73.0,1563.0,0.5818,,2.9,,2.71,359.56,1.94,2.41,2.69,0
14/06/2014,13,19.1,65.0,1437.0,0.6705,,3.7,,3.67,338.38,2.31,3.08,3.45,0
14/06/2014,14,19.3,63.0,1411.9,0.63,,3.6,,3.44,354.18,2.26,2.88,3.28,0
14/06/2014,15,19.5,63.5,1442.1,0.5153,,3.4,,3.36,358.74,2.28,2.89,3.25,0
14/06/2014,16,19.6,59.3,1354.0,0.3908,,3.2,,3.13,3.8,2.1,2.7,3.06,0
14/06/2014,17,18.9,63.5,1388.5,0.1936,,3.1,,3.13,7.49,2.03,2.58,2.94,0
14/06/2014,18,18.5,69.5,1480.5,0.184,,2.5,,2.62,23.2,1.77,2.22,2.5,0
14/06/2014,19,17.7,73.2,1482.6,0.0694,,2.8,,2.68,357.4,1.74,2.29,2.57,0
14/06/2014,20,17.1,83.5,1625.8,0.0255,,2.2,,2.15,346.88,1.33,1.81,2.02,0
14/06/2014,21,15.8,99.1,1775.8,-0.0024,,1.7,,1.82,314.07,0.98,1.43,1.64,0
14/06/2014,22,14.6,99.7,1658.8,-0.003,,1.4,,1.33,322.53,0.7,1.09,1.26,0
14/06/2014,23,14.0,99.8,1596.9,-0.0028,,1.2,,1.26,319.1,0.58,0.93,1.08,0
15/06/2014,0,13.5,99.8,1546.2,-0.0028,,0.7,,0.65,314.49,0.23,0.47,0.39,0
15/06/2014,1,13.0,99.8,1494.4,-0.0024,,1.0,,0.81,349.73,0.32,0.65,0.68,0
15/06/2014,2,12.5,99.8,1450.8,-0.0027,,1.8,,1.82,16.87,1.05,1.39,1.66,0
15/06/2014,3,12.0,99.8,1397.3,-0.0029,,1.8,,1.86,18.87,1.09,1.44,1.7,0
15/06/2014,4,11.5,99.8,1356.0,0.0033,,0.8,,0.81,24.95,0.34,0.57,0.44,0
15/06/2014,5,11.5,99.8,1358.5,0.0654,,0.9,,0.83,6.69,0.42,0.62,0.59,0
15/06/2014,6,12.4,99.8,1441.1,0.128,,1.4,,1.31,19.01,0.88,1.17,1.27,0
15/06/2014,7,13.4,99.8,1534.2,0.1412,,1.5,,1.49,11.04,1.01,1.31,1.46,0
15/06/2014,8,13.8,99.7,1579.2,0.1894,,2.2,,2.25,7.33,1.47,1.87,2.12,0
15/06/2014,9,15.1,99.7,1708.3,0.4333,,2.3,,2.33,6.84,1.62,2.05,2.27,0
15/06/2014,10,16.1,99.7,1828.8,0.5025,,2.3,,2.25,356.05,1.56,1.95,2.16,0
15/06/2014,11,16.8,99.7,1904.7,0.4854,,2.6,,2.4,350.32,1.7,2.2,2.42,0
15/06/2014,12,17.5,99.1,1986.8,0.5789,,2.1,,2.07,11.38,1.47,1.84,2.03,0
15/06/2014,13,18.8,75.2,1622.9,0.7046,,2.0,,1.78,38.32,1.3,1.6,1.75,0
15/06/2014,14,19.4,69.2,1555.7,0.7096,,2.0,,1.82,358.64,1.33,1.72,1.9,0
15/06/2014,15,20.1,60.8,1428.5,0.4734,,1.6,,1.64,16.82,1.21,1.49,1.66,0
15/06/2014,16,20.0,61.9,1450.2,0.504,,3.0,,2.87,305.92,1.62,2.13,2.46,0
15/06/2014,17,20.0,66.3,1549.5,0.4751,,3.9,,3.79,307.55,2.21,3.01,3.41,0
15/06/2014,18,19.7,67.8,1553.1,0.3345,,3.8,,3.69,318.54,2.26,3.05,3.43,0
15/06/2014,19,18.6,79.4,1703.8,0.0914,,3.5,,3.52,318.11,2.09,2.85,3.24,0
15/06/2014,20,17.6,95.4,1912.0,0.0223,,3.0,,3.01,328.32,1.84,2.47,2.8,0
15/06/2014,21,16.6,99.7,1885.5,-0.0015,,2.8,,2.64,338.4,1.72,2.3,2.6,0
15/06/2014,22,15.3,99.7,1734.7,-0.0034,,2.2,,1.91,343.89,1.19,1.66,1.86,0
15/06/2014,23,14.3,99.7,1628.2,-0.0029,,1.9,,1.84,332.62,1.06,1.52,1.77,0
16/06/2014,0,13.4,99.8,1537.3,-0.0028,,1.3,,1.29,6.48,0.76,1.08,1.22,0
16/06/2014,1,12.6,99.8,1460.7,-0.0029,,0.9,,0.84,14.46,0.31,0.58,0.74,0
16/06/2014,2,12.0,99.8,1399.4,-0.0021,,1.0,,1.09,29.65,0.5,0.77,0.91,0
16/06/2014,3,11.4,99.8,1340.9,-0.0026,,0.8,,0.93,33.92,0.35,0.6,0.78,0
16/06/2014,4,10.9,99.8,1301.1,0.0033,,0.8,,0.93,36.37,0.37,0.62,0.75,0
16/06/2014,5,11.3,99.8,1338.7,0.0291,,0.9,,0.84,34.34,0.54,0.76,0.82,0
16/06/2014,6,12.4,99.8,1437.2,0.0852,,0.9,,0.88,24.75,0.58,0.81,0.71,0
16/06/2014,7,13.5,99.8,1548.7,0.1944,,1.0,,0.96,55.53,0.69,0.88,0.88,0
16/06/2014,8,14.3,99.7,1630.6,0.2612,,1.7,,1.65,30.75,1.14,1.44,1.62,0
16/06/2014,9,15.0,99.0,1689.0,0.3891,,1.9,,1.87,9.72,1.3,1.65,1.84,0
16/06/2014,10,16.0,91.1,1657.9,0.3816,,1.8,,1.83,18.02,1.25,1.57,1.76,0
16/06/2014,11,16.5,93.4,1750.9,0.4675,,2.2,,2.11,328.72,1.41,1.85,2.09,0
16/06/2014,12,16.7,97.9,1858.9,0.2964,,2.1,,1.97,345.84,1.32,1.73,1.91,0
16/06/2014,13,17.0,99.7,1936.1,0.3964,,2.0,,1.96,316.85,1.27,1.71,1.91,0
16/06/2014,14,16.4,99.7,1863.8,0.1372,,2.1,,1.98,314.15,1.17,1.61,1.85,0
16/06/2014,15,17.5,99.7,1989.0,0.2907,,2.4,,2.38,335,1.62,2.1,2.36,0
16/06/2014,16,17.6,99.4,2006.9,0.2207,,3.1,,3.16,329.53,1.98,2.64,2.96,0
16/06/2014,17,18.0,99.7,2063.2,0.3593,,3.5,,3.52,343.07,2.3,3.01,3.39,0
16/06/2014,18,17.0,99.7,1931.3,0.1373,,4.2,,4.12,345.51,2.6,3.41,3.82,0
16/06/2014,19,15.8,99.7,1790.2,0.0573,,3.1,,3.02,334.36,1.97,2.57,2.88,0
16/06/2014,20,15.4,99.7,1743.6,0.0091,,2.7,,2.45,328.18,1.5,2.06,2.34,0
16/06/2014,21,15.3,99.7,1732.3,-0.0009,,2.4,,2.11,337.74,1.37,1.82,2.06,0
16/06/2014,22,14.5,99.7,1644.2,-0.0031,,2.0,,1.81,337.39,1.05,1.48,1.73,0
16/06/2014,23,13.3,99.8,1528.7,-0.0021,,1.0,,1.02,298,0.36,0.68,0.83,0
17/06/2014,0,13.8,99.8,1577.1,-0.0003,,1.8,,1.68,329.23,0.98,1.4,1.6,0
17/06/2014,1,13.7,99.8,1563.0,-0.0029,,2.0,,1.94,3.03,1.13,1.55,1.82,0
17/06/2014,2,12.8,99.8,1475.4,-0.0027,,0.9,,0.89,2.13,0.45,0.67,0.8,0
17/06/2014,3,12.6,99.8,1451.7,0.0002,,0.7,,0.8,3.96,0.39,0.64,0.75,0
17/06/2014,4,13.2,99.8,1516.9,0.0023,,1.5,,1.43,339.29,0.91,1.27,1.46,0
17/06/2014,5,13.5,99.8,1543.5,0.0226,,1.8,,1.62,341.54,1.04,1.45,1.64,0
17/06/2014,6,13.7,99.8,1565.2,0.0545,,2.1,,2.08,5.44,1.34,1.73,2,0
17/06/2014,7,14.0,99.8,1591.6,0.0969,,2.3,,2.15,2.99,1.4,1.82,2.08,0
17/06/2014,8,14.5,99.7,1651.5,0.1793,,2.6,,2.45,356.34,1.6,2.12,2.4,0
17/06/2014,9,15.7,99.7,1775.3,0.4024,,2.3,,2.14,358.37,1.54,1.93,2.17,0
17/06/2014,10,16.4,99.7,1859.5,0.3888,,2.6,,2.44,354.94,1.64,2.12,2.4,0
17/06/2014,11,17.2,99.7,1956.9,0.4665,,2.6,,2.45,3.64,1.7,2.16,2.46,0.1
17/06/2014,12,17.5,99.7,1992.1,0.3272,,3.0,,2.71,355.32,1.78,2.3,2.6,0
17/06/2014,13,17.9,99.7,2049.6,0.33,,2.7,,2.57,5.97,1.74,2.22,2.48,0
17/06/2014,14,18.3,99.7,2094.0,0.3112,,2.8,,2.81,3.18,1.78,2.31,2.63,0
17/06/2014,15,18.9,99.7,2184.5,0.3591,,3.0,,2.92,5.65,1.94,2.47,2.8,0
17/06/2014,16,19.1,99.7,2206.0,0.3126,,2.6,,2.58,344.22,1.75,2.3,2.58,0
17/06/2014,17,19.7,99.7,2282.2,0.2868,,3.1,,3.02,347.17,1.97,2.6,2.96,0
17/06/2014,18,19.2,99.7,2213.3,0.1889,,3.6,,3.47,348.64,2.26,2.93,3.3,0
17/06/2014,19,18.3,99.7,2097.2,0.0644,,4.1,,3.79,0.22,2.37,3.06,3.49,0
17/06/2014,20,17.3,99.7,1974.9,0.0202,,2.8,,2.61,356.77,1.67,2.22,2.54,0
17/06/2014,21,16.6,99.7,1882.0,-0.0014,,2.7,,2.51,355.51,1.59,2.11,2.41,0
17/06/2014,22,15.5,99.7,1762.1,-0.0021,,2.0,,1.84,326.81,1.14,1.62,1.83,0
17/06/2014,23,14.4,99.7,1639.0,-0.0028,,2.1,,1.87,333.96,1.11,1.57,1.82,0
18/06/2014,0,13.4,99.8,1539.0,-0.003,,1.3,,1.18,352.01,0.67,1.03,1.18,0
18/06/2014,1,12.7,99.8,1461.4,-0.0027,,1.1,,1.13,6.85,0.64,0.97,1.14,0
18/06/2014,2,12.0,99.8,1397.1,-0.0027,,1.3,,1.22,19.8,0.67,1,1.16,0
18/06/2014,3,11.3,99.8,1340.7,-0.0022,,0.5,,0.56,64.35,0.23,0.37,0.4,0
18/06/2014,4,10.9,99.8,1298.2,0.0037,,0.9,,1.01,27.26,0.33,0.59,0.81,0
18/06/2014,5,10.7,99.8,1285.9,0.0629,,0.4,,0.56,213.49,0.16,0.24,0.25,0
18/06/2014,6,12.0,99.8,1396.1,0.1982,,1.1,,1,9.08,0.67,0.92,1.05,0
18/06/2014,7,13.5,99.7,1545.4,0.3696,,1.6,,1.48,27.06,1.11,1.38,1.56,0
18/06/2014,8,14.6,99.7,1653.8,0.5241,,2.2,,2.07,0.72,1.43,1.82,2.05,0
18/06/2014,9,16.2,99.7,1834.0,0.6596,,2.5,,2.39,351.02,1.7,2.17,2.41,0
18/06/2014,10,17.5,97.2,1939.7,0.7505,,2.2,,2.06,11.59,1.54,1.88,2.09,0
18/06/2014,11,18.2,90.0,1881.2,0.6468,,2.7,,2.57,353.37,1.73,2.24,2.53,0
18/06/2014,12,18.5,95.8,2034.8,0.6032,,3.5,,3.19,358.27,2.09,2.69,3.05,0
18/06/2014,13,19.2,93.3,2069.7,0.6298,,2.7,,2.67,4.56,1.85,2.32,2.62,0
18/06/2014,14,19.7,94.4,2163.4,0.6144,,2.6,,2.61,12.06,1.87,2.31,2.6,0
18/06/2014,15,20.0,90.2,2105.4,0.4797,,2.1,,1.99,10.67,1.42,1.75,1.98,0
18/06/2014,16,20.3,89.7,2131.3,0.4161,,2.7,,2.5,350.49,1.71,2.21,2.48,0
18/06/2014,17,20.1,98.1,2300.0,0.3384,,2.9,,2.77,337.92,1.78,2.34,2.65,0
18/06/2014,18,20.0,97.2,2268.2,0.2285,,2.7,,2.61,327.16,1.62,2.19,2.49,0
18/06/2014,19,19.3,99.7,2228.8,0.0909,,2.8,,2.8,334.38,1.76,2.38,2.72,0
18/06/2014,20,18.0,99.7,2061.6,0.0118,,2.7,,2.6,330.1,1.62,2.2,2.5,0
